protein_id,class_id
6y9y_1:F:H_model1,8
8tj6_2:H:H_model1,51
5gtc_4:H:H_model1,56
8stv_1:C:C_model1,32
7yi4_7:K:N_model1,70
8e9b_8:I:I_model1,90
3j3y_1:CEA:2b_model1,8
6xmj_11:K:K_model1,69
3j3q_1:TI:ga_model1,8
6j4w_21:Y:g_model1,86
3j3q_1:CVA:3M_model1,8
8v84_11:K:E_model1,5
5xf4_4:H:H_model1,56
3j3y_1:PFA:bZ_model1,8
7v9k_4:D:H_model1,56
7too_30:DA:AL27_model1,45
8off_4:D:Aa_model1,14
8c4e_1:D:D_model1,90
5yir_1:B:B_model1,85
4rw8_1:A:A_model1,9
4v7k_26:Z:BC_model1,11
7wz3_3:E:D_model1,52
4pkh_1:C:D_model1,90
5cn9_1:A:A_model1,15
8fx5_5:E:A_model1,64
8i1u_1:A:A_model1,7
6t4q_15:O:SN_model1,91
5gzw_1:A:A_model1,57
7xfc_3:G:G_model1,49
4v88_64:NE:Da_model1,74
5lf3_12:Z:Z_model1,92
7nep_1:E:E_model1,90
3w96_4:D:D_model1,56
7v5m_13:AA:M_model1,92
8sgl_1:I:a_model1,7
4u4r_64:NE:n8_model1,74
1iru_9:W:W_model1,3
7qim_1:C:C_model1,90
5mvy_1:O:O_model1,90
3j3q_1:UR:hh_model1,8
5oav_1:A:A_model1,48
6i7o_63:LE:XR_model1,74
5ob0_1:A:A_model1,48
3j3q_1:BRA:2O_model1,8
8a2r_1:A:A_model1,90
3j3q_1:QG:e2_model1,8
3j3q_1:RT:fH_model1,8
5y0c_5:J:H_model1,56
3j3q_1:ZW:t_model1,8
5av8_4:H:H_model1,56
3j3q_1:LV:aO_model1,8
3j3q_1:LF:T_model1,8
3j3q_1:EKA:4h_model1,8
5avb_4:H:H_model1,56
8shf_4:L:d_model1,52
7dgm_1:B:B_model1,88
6kvd_5:J:H_model1,56
7wbv_21:U:c_model1,86
5b0y_3:C:C_model1,86
2w4u_5:Q:J_model1,90
7sxa_2:C:C_model1,90
8c00_16:P:Y_model1,91
7w3f_15:O:o_model1,71
1aum_1:A:A_model1,1
6z6k_28:BA:SW_model1,17
8sh9_4:D:D_model1,52
3j3y_1:RCA:cu_model1,8
6wjd_32:TA:s_model1,92
4u4z_43:QA:L6_model1,5
8u5h_8:I:M_model1,80
5kgf_3:C:C_model1,14
1esv_2:B:A_model1,90
7w39_15:O:O_model1,71
3j3q_1:DD:3c_model1,8
9b0k_1:F:F_model1,90
6lab_3:G:G_model1,14
3j3q_1:ZRA:ly_model1,8
3j3q_1:CM:33_model1,8
7vz4_4:H:H_model1,56
4u6f_4:D:S2_model1,87
6mse_29:QA:o_model1,71
8ord_1:B:B_model1,61
8wgh_7:G:C_model1,43
6mup_4:H:H_model1,56
3j3y_1:FS:5D_model1,8
5xrs_2:B:B_model1,51
6slq_1:D:D_model1,8
3j3y_1:MHA:9u_model1,8
8i17_1:A:A_model1,14
3j3y_1:LY:9c_model1,8
6gqb_28:BA:X_model1,62
3wtp_3:C:C_model1,86
3j3y_1:XQA:hd_model1,8
6fq6_4:H:H_model1,56
8sts_1:B:C_model1,32
7dbp_5:I:H_model1,79
6vz4_3:C:C_model7,40
7rb9_1:D:C_model1,90
7vvu_6:F:N_model1,40
3j3q_1:KHA:9Y_model1,8
2zst_1:A:A_model1,19
6fyy_13:M:J_model1,76
5fcj_64:NE:n8_model1,74
7va4_6:F:H_model1,56
3j3q_1:L:I_model1,8
8bqd_62:JB:AH_model1,62
5xn2_1:A:A_model1,32
3j3y_1:MN:F_model1,8
6vz4_3:C:C_model1,40
3j3q_1:EP:4q_model1,8
3j3y_1:TMA:ee_model1,8
3j3y_1:DC:3F_model1,8
3j3q_1:II:7v_model1,8
8r8z_1:A:A_model1,15
7rb8_1:C:B_model1,90
4u55_15:O:C3_model1,91
7zkr_1:A:A_model1,85
8r92_1:A:A_model1,15
3j3q_1:XV:kI_model1,8
3j3q_1:JP:8y_model1,8
8tj4_2:F:F_model1,51
6a5o_19:S:d_model1,56
6uit_1:A:A_model1,32
3j3y_1:PM:bm_model1,8
6r87_36:JA:c_model1,74
6qik_24:X:Y_model1,45
4u55_43:RD:l6_model1,5
6tda_4:H:H_model1,70
5ndg_61:IB:N5_model1,62
3j3y_1:RP:dI_model1,8
8afi_1:P:O_model1,85
3ffk_2:D:E_model1,90
3j3y_1:BIA:2_model1,8
8q3x_3:G:GGG_model1,14
6kig_3:KA:N_model1,41
3j3y_1:RGA:d1_model1,8
3j3y_1:DSA:3m_model1,8
3j3q_1:VL:iK_model1,8
8jlb_3:C:C_model1,86
8r9h_1:A:A_model1,15
6l9z_4:H:H_model1,56
5e5a_5:F:D_model1,80
8ots_4:D:D_model1,56
7cro_4:H:H_model1,70
6jxd_4:H:H_model1,56
7asl_1:C:C_model1,8
3j3q_1:UEA:hI_model1,8
4g5o_1:A:A_model1,94
6i84_2:C:V_model1,40
3j3y_1:VV:gI_model1,8
7mpj_23:W:BW_model1,17
4hmg_2:B:B_model1,53
5obm_59:KE:c3_model1,91
3j3y_1:JI:7m_model1,8
6woo_50:XA:CC_model1,87
6avo_11:X:X_model1,92
3j3q_1:UV:hp_model1,8
9b03_1:A:A_model1,90
6t3d_1:A:A_model1,54
8shq_10:J:Z_model1,75
3j3q_1:NS:bx_model1,8
3j3y_1:WY:h3_model1,8
6t90_4:D:D_model1,56
7ot6_1:A:A_model1,47
3j3y_1:WHA:gd_model1,8
7v9s_4:D:D_model1,56
8jne_4:H:H_model1,56
3j3q_1:FHA:5Q_model1,8
7xvm_4:N:N_model1,56
7jzv_3:C:N_model1,14
4u53_43:RD:l6_model1,5
6gsn_2:B:C_model1,65
8iai_4:L:D_model1,61
5jlf_1:B:B_model1,90
8smz_3:C:C_model1,14
3j3q_1:MPA:b2_model1,8
7vvz_6:F:N_model1,40
8iah_5:O:E_model1,61
8tj6_2:B:B_model1,51
5oy7_1:BA:H_model1,70
4u52_19:S:C7_model1,0
3j3y_1:HJ:6N_model1,8
6vz4_4:D:D_model10,56
7u47_3:N:N_model1,31
9ja0_1:B:B_model1,8
7ohp_7:G:E_model1,5
4u51_23:W:D1_model1,83
2mgk_1:A:A_model1,39
3j3q_1:AIA:1G_model1,8
5juu_21:U:U_model1,37
6r0c_3:C:C_model1,14
7nk4_3:C:C_model1,84
8pki_4:D:D_model1,34
7bwd_4:G:H_model1,56
3j3y_1:TV:es_model1,8
6pu1_1:A:A_model1,25
8kd4_5:F:R_model1,70
6msd_33:VA:t_model1,33
3j3y_1:IT:7O_model1,8
8r95_1:A:A_model1,15
6n8o_26:Z:c_model1,37
3j3q_1:LBA:M_model1,8
7sx8_1:B:B_model1,90
6x59_3:C:C_model1,14
6pwe_3:G:G_model1,14
2zsz_1:A:A_model1,19
5lf4_10:J:J_model1,69
6lqr_10:J:SK_model1,16
6qpg_3:I:I_model1,10
3j3q_1:DG:3i_model1,8
7nap_12:L:Z_model1,92
6j4z_21:Y:h_model1,56
3j3y_1:MFA:9q_model1,8
3j3q_1:JR:91_model1,8
5ndv_8:HC:l6_model1,5
7x3t_4:H:H_model1,93
6zhx_3:C:C_model1,40
6nog_4:G:D_model1,56
3j3y_1:SMA:dw_model1,8
6hkt_3:Q:c_model1,86
7bte_1:B:C_model1,90
8p8m_23:W:LJ_model1,5
3j3y_1:LA:8x_model1,8
6la8_4:H:H_model1,56
7yne_1:C:C_model1,90
7v9k_3:K:U_model1,14
8ru0_1:D:D_model1,90
8spu_7:G:D_model1,56
8sn2_3:G:G_model1,14
3j3q_1:VOA:iR_model1,8
6ftx_4:H:H_model1,56
7ztc_1:B:B_model1,61
7at8_6:F:G_model1,70
3j3y_1:MI:9v_model1,8
7w3h_18:PA:R_model1,60
6g0l_3:C:C_model1,14
8evi_6:F:D_model1,56
7ota_1:C:C_model1,47
1k0t_1:A:A_model11,41
8bz1_24:BA:d_model1,93
8vg2_3:C:C_model1,14
3j3q_1:LG:V_model1,8
6slu_1:B:B_model1,8
1ppj_8:H:H_model1,46
1klv_1:A:A_model6,85
4b2t_8:P:z_model1,63
3h4e_1:D:D_model1,25
7pdz_3:F:L_model1,61
8p8n_3:C:QX_model1,62
3j3q_1:DKA:3r_model1,8
3j3q_1:WVA:jU_model1,8
4u4u_19:TC:c7_model1,0
7dgj_1:A:A_model1,88
7ak5_37:LA:l_model1,18
3j3y_1:AA:1_model1,8
7wbx_22:Z:h_model1,56
3j3y_1:SP:e0_model1,8
6r91_4:H:H_model1,56
7yu6_2:B:A_model1,21
8iah_5:K:A_model1,61
5t6r_29:CA:n_model1,74
6dtx_1:A:A_model1,9
8y7m_3:F:G_model1,10
7lyb_3:F:H_model1,56
4u4n_4:EC:s2_model1,87
5ubo_1:A:A_model1,90
3tu5_1:A:A_model1,90
5lez_13:AA:M_model1,33
3j3y_1:ZPA:n_model1,8
7bte_1:C:E_model1,90
3j3y_1:HBA:68_model1,8
8g6g_3:C:C_model1,40
8w9f_8:J:d_model1,79
6c4s_1:A:A_model1,78
1myf_1:A:A_model4,19
8dzp_2:B:B_model1,64
6zqm_3:G:G_model1,38
3h4e_1:H:H_model1,25
3j3q_1:IJA:7y_model1,8
8cg8_71:SB:m_model1,16
8sg9_9:I:Z_model1,75
7ea7_1:B:B_model1,85
6o1d_3:G:G_model1,14
5lf0_13:M:a_model1,33
5h4p_27:AA:Z_model1,45
3j3q_1:OX:cw_model1,8
5y0d_3:G:G_model1,86
3j3y_1:PB:bQ_model1,8
9azq_1:A:A_model1,90
3j3q_1:KN:9j_model1,8
4xzq_4:H:H_model1,56
8jhg_4:H:G_model1,14
7uqz_12:L:E_model1,5
3j3q_1:FLA:5Y_model1,8
5on6_71:SE:d1_model1,83
6l49_3:Y:Y_model1,14
5dge_11:LC:s9_model1,16
5lez_12:L:L_model1,92
7xx6_4:R:h_model1,56
8pw5_8:H:H_model1,96
6nrc_14:V:P_model1,35
8sn2_4:H:H_model1,56
3j3q_1:RW:fN_model1,8
4u56_64:LB:N8_model1,74
4j8x_4:D:D_model1,70
4u0d_1:G:G_model1,25
4lsn_1:A:A_model1,9
4u4q_24:YC:d2_model1,17
2nqb_4:E:C_model1,14
3j3q_1:FIA:5S_model1,8
4v6a_27:EC:DC_model1,11
3j3y_1:XNA:hX_model1,8
1p3f_5:F:D_model1,93
4wyb_1:I:I_model1,90
5gjq_7:IA:r_model1,69
4u51_53:CE:m7_model1,37
6ir9_21:U:c_model1,86
7utl_1:E:E_model1,90
3j3y_1:HN:6V_model1,8
8yv8_4:H:H_model1,56
7xvm_4:H:H_model1,56
5dnn_3:C:C_model1,14
6uzv_3:C:3_model1,41
1p3a_4:I:G_model1,49
7wu7_8:H:B_model1,13
3j3q_1:WL:j9_model1,8
3j3q_1:HRA:7O_model1,8
5lyb_61:KE:n5_model1,62
8sn0_4:D:D_model1,56
3j3q_1:EB:4O_model1,8
7x3w_4:H:H_model1,93
3j3q_1:CK:3_model1,8
3azi_4:H:H_model1,56
6cxj_1:C:C_model1,61
4e3j_1:A:A_model1,54
5vfr_25:MA:T_model1,33
3j3q_1:MRA:b6_model1,8
3j3y_1:XY:hm_model1,8
5fcj_64:LB:N8_model1,74
3j3q_1:KMA:9i_model1,8
8cbq_3:F:H_model1,70
4u56_15:PC:c3_model1,91
8vfy_3:C:C_model1,14
7w3i_19:S:r_model1,60
7k5x_3:G:G_model1,14
3j3q_1:GVA:6h_model1,8
7nrd_64:LB:LZ_model1,62
5t0j_13:M:R_model1,60
3j3y_1:GT:5y_model1,8
1zbb_6:N:d_model1,70
3nbp_1:A:A_model1,22
8ru0_1:A:A_model1,90
6jeo_3:MA:cC_model1,41
8sn3_3:C:C_model1,14
3j3q_1:ZP:lt_model1,8
3j3y_1:TE:eN_model1,8
5ley_12:L:L_model1,92
6yeo_1:C:C_model1,54
8d13_1:C:C_model1,90
3j3q_1:P:d0_model1,8
3drp_1:A:A_model1,22
8sn7_4:D:D_model1,56
8vfx_3:C:C_model1,14
8jz7_3:C:D_model1,64
6d8c_2:J:M_model1,90
8cbn_3:C:D_model1,70
7zpq_23:W:AR_model1,0
3j3q_1:ZUA:q_model1,8
3j3q_1:GF:6A_model1,8
3j3q_1:YS:l1_model1,8
2eb9_1:A:A_model1,19
3j3q_1:XL:jz_model1,8
5vqt_1:A:A_model1,9
2nss_1:A:A_model1,15
7ash_1:P:P_model1,8
7pff_4:H:R_model1,79
8jld_3:C:C_model1,86
3j3q_1:EMA:4l_model1,8
3j3y_1:MOA:I_model1,8
3j3q_1:OKA:cX_model1,8
5gjr_31:SA:t_model1,92
7xx6_3:M:a_model1,14
7pj1_1:A:A_model4,14
1tzy_2:B:B_model1,56
3j3q_1:ASA:1a_model1,8
6lqp_10:J:SK_model1,16
1k0t_1:A:A_model2,41
7pew_4:D:D_model1,79
8aaf_14:N:N_model1,74
7qxw_27:OA:o_model1,71
8gui_3:G:G_model1,14
7e2z_1:A:A_model1,64
4pkh_1:E:F_model1,90
6zhy_4:D:D_model1,80
5vtw_2:F:F_model1,59
1k0t_1:A:A_model25,41
3j3q_1:IPA:89_model1,8
4a0v_1:F:F_model1,66
3j3y_1:SO:dz_model1,8
3j3y_1:TU:er_model1,8
7v96_6:N:N_model1,56
8hfr_49:ZA:Zq_model1,45
5txo_1:A:A_model1,32
8oi8_1:D:D_model1,61
3j3q_1:FPA:5g_model1,8
7xfj_4:H:H_model1,93
3j3q_1:JIA:8l_model1,8
3w98_3:C:C_model1,86
3j3q_1:RJA:ez_model1,8
6ujz_1:A:A_model1,32
8ewc_8:H:BJ_model1,16
3j3q_1:APA:1U_model1,8
1kvm_1:B:B_model1,54
7pfv_4:H:H_model1,79
4r5p_1:B:C_model1,47
9ja0_1:A:A_model1,8
1hq3_2:F:F_model1,56
7w3g_19:S:s_model1,92
7dr2_3:IA:bC_model1,43
6vz4_3:G:G_model7,40
6rbe_11:K:N_model1,91
2rvq_1:A:C_model10,14
8f8t_1:D:D_model1,90
5mvy_1:S:S_model1,90
6fos_5:F:C_model1,43
3j3q_1:JI:8k_model1,8
3j3y_1:SR:e4_model1,8
3byh_1:A:A_model1,61
3j3y_1:CY:38_model1,8
8ca5_36:KA:l_model1,18
4v8t_24:X:X_model1,62
5lez_8:V:V_model1,71
8uee_1:A:F_model1,90
7z7i_1:E:E_model1,90
5t6n_2:B:B_model1,59
7vvu_6:J:S_model1,40
6yly_8:H:E_model1,5
6fai_32:FA:V_model1,83
8f8p_1:D:D_model1,90
5ndg_15:PC:c3_model1,91
3j34_1:P:b_model1,8
3j3q_1:RO:f7_model1,8
6nr9_4:D:D_model1,52
7ywx_21:U:D_model1,34
6kmx_3:L:bC_model1,41
3j3q_1:XHA:js_model1,8
6qnw_3:F:F_model1,10
1sqk_1:A:A_model1,90
1p3o_5:J:H_model1,93
6z6j_61:IB:LX_model1,62
3j3q_1:EC:4Q_model1,8
8u6c_1:A:A_model1,9
8cvt_15:O:O_model1,71
4u0d_1:F:F_model1,25
6i7o_63:KB:AR_model1,74
5nbm_2:C:C_model1,61
3j3q_1:XCA:ji_model1,8
6gqb_10:J:E_model1,5
3j3q_1:IO:86_model1,8
3j3y_1:HZ:6m_model1,8
4v7j_26:Z:BC_model1,11
6z6j_19:S:SN_model1,91
7lyc_8:L:G_model1,14
8ox1_3:C:C_model1,31
4kz7_1:A:A_model1,54
3j0s_1:F:F_model1,61
2v1k_1:A:A_model1,15
6slu_1:A:A_model1,8
3j3q_1:SWA:gD_model1,8
7fix_3:CA:C2_model1,41
3ffa_1:A:A_model1,94
6msk_33:GA:T_model1,33
7nvm_9:I:Z_model1,75
6kmw_3:C:aC_model1,41
3j3y_1:BZ:2Q_model1,8
5m32_13:AA:M_model1,33
8evh_3:G:G_model1,14
6snt_61:IB:aq_model1,45
1ga9_1:A:A_model1,54
8qkt_4:N:NNN_model1,56
3j3q_1:DVA:4C_model1,8
8han_3:G:G_model1,14
6r92_6:F:C_model1,86
6dpt_1:B:B_model1,54
3j3y_1:NDA:a4_model1,8
7u47_4:D:D_model1,34
5mva_1:P:P_model1,90
2xql_1:C:C_model1,14
6epe_12:L:5_model1,20
5mvy_1:R:R_model1,90
6vao_1:A:A_model1,90
3j8k_1:D:D_model1,90
3j3y_1:QKA:cR_model1,8
3rj6_1:A:A_model1,88
8cku_13:M:B_model1,37
6msh_28:BA:O_model1,71
7va4_6:N:V_model1,56
7q08_69:QB:X_model1,4
3j3q_1:RGA:et_model1,8
8h1t_4:H:H_model1,56
8iht_4:H:H_model1,70
7x3t_3:R:Q_model1,40
7x7y_3:C:D_model1,52
3j3q_1:NO:bp_model1,8
3x1t_5:F:D_model1,56
3j3q_1:JT:95_model1,8
8x1c_1:A:A_model1,31
6ika_1:A:A_model1,32
3j3y_1:QI:cM_model1,8
1m1a_5:F:D_model1,70
3j3y_1:AOA:1S_model1,8
6vec_1:E:E_model1,90
9ja0_1:I:I_model1,8
7xfn_4:D:D_model1,93
3j3q_1:SBA:fY_model1,8
5tsx_1:H:H_model1,25
3j3q_1:VA:hz_model1,8
8iah_5:M:C_model1,61
5i4l_4:EC:s2_model1,87
3j3q_1:MWA:bG_model1,8
8ud9_11:Y:Y_model1,69
8f22_1:F:F_model1,25
8v28_4:D:D_model1,56
1p3i_5:J:H_model1,93
7v9k_3:O:Y_model1,14
6d8c_2:B:H_model1,90
1hmv_1:E:E_model1,32
7xvl_4:LA:X_model1,56
6s05_20:T:U_model1,37
3j3q_1:LSA:aJ_model1,8
8ott_4:H:H_model1,56
6upl_3:G:K_model1,31
7pvt_1:A:A_model1,78
8r9n_1:A:A_model1,15
2y83_1:D:R_model1,90
7u0g_3:C:C_model1,14
4u56_11:LC:s9_model1,16
3j3q_1:IY:8Q_model1,8
7r3k_3:C:C_model1,43
6kxv_4:H:H_model1,56
7kbe_4:H:H_model1,93
3j3q_1:TJ:gc_model1,8
7bv4_1:G:G_model1,85
7qya_31:EA:S_model1,92
3j3q_1:HCA:6v_model1,8
3j3q_1:OP:cg_model1,8
6lml_1:A:A_model1,64
7r48_37:LA:l_model1,81
4u3u_53:CE:m7_model1,37
8shq_3:K:a_model1,7
5azr_1:A:A_model1,15
8etv_4:D:D_model1,80
7e9g_2:C:A_model1,64
8u14_3:C:D_model1,56
5obm_59:GB:C3_model1,91
2in4_1:A:A_model1,15
6hhq_69:SE:d1_model1,83
4u4z_11:K:S9_model1,16
8ti3_1:E:E_model1,61
3j3q_1:DI:3m_model1,8
6a5r_19:W:h_model1,56
3j3q_1:HD:6w_model1,8
2a41_1:A:A_model1,90
6upv_2:B:A_model1,90
7top_29:CA:AL27_model1,45
6c0n_1:A:A_model1,9
3j3q_1:KLA:9g_model1,8
3j3q_1:DGA:3j_model1,8
5ib8_28:BA:71_model1,6
6msk_28:PA:o_model1,71
2v1j_1:A:A_model1,15
4xuj_4:H:H_model1,70
4u3n_4:D:S2_model1,87
3j3q_1:JS:93_model1,8
3j3q_1:RNA:f6_model1,8
4u4r_23:XC:d1_model1,83
6msj_31:SA:r_model1,60
5i9e_2:B:B_model1,61
8grq_3:G:G_model1,14
8xzj_2:B:A_model1,64
9azp_1:D:D_model1,90
8j6j_1:A:A_model1,64
7mpj_63:KB:AZ_model1,45
8xvt_6:K:K_model1,61
5t0g_9:I:O_model1,71
7f9o_3:C:C_model1,43
4uny_2:B:B_model1,51
5gjq_13:M:g_model1,33
3j3y_1:YLA:iB_model1,8
6smu_1:D:D_model1,8
6l4a_3:U:U_model1,86
3j3y_1:DM:3Z_model1,8
7z7h_1:F:E_model1,90
6ke9_3:C:C_model1,14
8f8p_1:C:C_model1,90
3j3q_1:SXA:gF_model1,8
3j3q_1:PNA:dS_model1,8
8rv2_1:D:D_model1,90
7tz6_8:H:H_model1,46
7zsb_34:LA:h_model1,70
8d16_1:F:F_model1,90
7dgl_1:B:B_model1,88
3j3q_1:AE:17_model1,8
4u0d_1:D:D_model1,25
5xrt_2:H:H_model1,51
5lf4_10:X:X_model1,69
5lez_13:M:a_model1,33
6n8k_37:KA:X_model1,62
5fcj_53:AB:M7_model1,37
7ccq_3:C:C_model1,14
6t7t_14:N:SJ_model1,16
7rb9_1:C:B_model1,90
8c4e_1:H:H_model1,90
8ybk_4:D:D_model1,56
8qyo_10:X:X_model1,69
3j3q_1:JSA:94_model1,8
5tbw_70:JD:W_model1,83
5utb_1:A:A_model1,88
2pu4_1:B:B_model1,54
4u4o_19:S:C7_model1,0
4v5j_37:LA:BC_model1,11
7snq_1:C:C_model1,25
7zi4_9:N:K_model1,14
8k9k_3:C:A_model1,94
2ode_1:C:C_model1,94
4k43_1:B:B_model1,90
5cpi_4:H:H_model1,56
7w3g_15:O:o_model1,71
2vcp_1:B:B_model1,90
5b2j_4:H:H_model1,56
8vfz_7:L:H_model1,56
3j3q_1:KR:9r_model1,8
5zf0_3:MA:C4_model1,41
3j3y_1:BCA:1o_model1,8
8cbj_23:W:N_model1,91
3j3y_1:EQ:4Q_model1,8
3j3y_1:MEA:9o_model1,8
6zfs_8:H:H_model1,46
4u3n_24:X:D2_model1,17
2frj_1:A:X_model1,15
8k9l_3:C:A_model1,94
7w3f_17:Q:q_model1,69
6bkq_2:F:F_model1,59
8qyo_12:L:L_model1,92
8oid_1:D:D_model1,61
7xzy_3:G:G_model1,86
5t0c_27:GB:BO_model1,71
8q5i_59:GB:O_model1,16
3j3q_1:SS:g4_model1,8
7wz3_7:M:Q_model1,35
8f8r_1:A:A_model1,90
8i9u_8:H:H_model1,35
6bht_1:F:F_model1,25
6t7a_4:D:D_model1,79
8h0v_19:W:h_model1,56
5mvy_1:I:I_model1,90
8bqx_63:KB:AH_model1,62
5obm_28:BA:N7_model1,45
4pam_1:A:A_model1,94
4wym_1:H:H_model1,25
5i4l_24:YC:d2_model1,17
6ryr_4:H:H_model1,80
6djo_1:C:C_model1,90
3j3q_1:BIA:26_model1,8
4u52_4:EC:s2_model1,87
4z5t_3:C:C_model1,86
6n8j_39:MA:X_model1,62
4j8u_3:G:G_model1,14
6y5i_2:D:F_model1,53
3j3q_1:EA:4M_model1,8
7cow_5:Q:Q_model1,14
6nra_4:L:L_model1,52
5mei_51:RC:D_model1,87
1k0t_1:A:A_model14,41
4j8w_4:D:D_model1,70
1klv_1:A:A_model14,85
3j3q_1:AV:1f_model1,8
3j3q_1:UD:hF_model1,8
7nhx_3:C:C_model1,84
8cdr_37:KA:L_model1,45
8sn5_4:D:D_model1,56
6haw_8:H:H_model1,46
6g0l_5:G:G_model1,49
1pp9_8:H:H_model1,46
7v9j_4:X:Z_model1,56
3j3y_1:XHA:hL_model1,8
3b63_5:E:E_model1,90
3j3y_1:JK:7q_model1,8
7scz_6:F:D_model1,56
3j3q_1:NHA:bc_model1,8
7pj1_1:A:A_model10,14
5xf5_4:H:H_model1,56
3gvb_1:A:A_model1,54
3j3y_1:XB:h8_model1,8
3w96_3:C:C_model1,14
6nra_6:N:N_model1,75
7wto_7:G:SJ_model1,16
4u51_23:XC:d1_model1,83
3j6x_49:WA:S2_model1,87
7x0a_1:A:A_model1,7
1ijj_1:B:B_model1,90
8ihl_3:G:G_model1,86
3j3q_1:OQA:cj_model1,8
7qsk_37:LA:l_model1,81
7lxv_8:H:H_model1,71
6av9_1:C:C_model1,90
8q3m_3:C:CCC_model1,14
3j3y_1:JO:7y_model1,8
2nzd_6:J:H_model1,70
8svf_3:C:C_model1,49
7l0s_3:C:A_model1,21
3j3q_1:SO:fx_model1,8
6ryr_3:C:C_model1,40
5ce3_1:C:C_model1,61
6a5u_18:R:c_model1,86
5gup_51:LB:Ab_model1,96
7wz3_7:N:q_model1,35
7utl_1:I:I_model1,90
3j3y_1:PF:bY_model1,8
3j3y_1:QQ:cc_model1,8
1ep4_1:A:A_model1,22
8uex_37:LA:1l_model1,18
6seg_3:G:G_model1,14
6ipu_3:G:G_model1,14
1klv_1:A:A_model2,85
6la2_4:R:h_model1,56
7x3u_1:A:A_model1,7
3j34_1:LA:U_model1,8
7xfh_4:H:H_model1,93
8sg8_9:Q:z_model1,75
3j3y_1:E:3u_model1,8
8d13_1:A:A_model1,90
3j3q_1:HJA:78_model1,8
3j3y_1:PH:bc_model1,8
8thu_4:H:H_model1,80
3lue_1:H:H_model1,61
8v30_1:D:D_model1,61
4z5t_4:H:H_model1,56
1pmb_1:A:A_model1,88
8evt_12:L:BV_model1,83
5mc6_54:CB:AN_model1,45
6t7i_41:OA:LE_model1,2
8shg_2:B:A_model1,7
6c0f_17:Q:P_model1,37
6y5d_4:H:H_model1,79
4pwd_1:C:C_model1,47
8v26_3:C:C_model1,14
6wjd_28:PA:o_model1,71
8str_1:A:A_model1,32
4uo9_2:B:B_model1,51
6tu3_12:S:Z_model1,20
8d17_1:E:E_model1,90
5ob1_1:A:A_model1,48
3j34_1:AA:6_model1,8
7zw0_65:NB:La_model1,62
8vg0_6:F:D_model1,56
8d16_1:E:E_model1,90
3j3y_1:TS:ep_model1,8
5cp6_5:I:G_model1,14
7bwd_3:H:G_model1,14
4a0v_1:G:G_model1,66
8c4e_1:E:E_model1,90
3j3q_1:VJA:iH_model1,8
8cg8_37:KA:L_model1,45
6vz4_4:H:H_model10,56
8cvt_17:QA:q_model1,69
8y38_10:J:F_model1,27
7crr_4:D:D_model1,70
7v5m_14:BA:N_model1,33
3x1v_4:E:C_model1,14
3v6d_1:C:C_model1,47
3j3y_1:YNA:iF_model1,8
4h0b_1:A:A_model1,88
6iug_1:C:C_model1,61
8v27_3:C:C_model1,14
5gse_4:H:H_model1,56
7d20_4:K:H_model1,56
8tqp_1:L:L_model1,25
6kln_1:A:A_model1,90
5vfr_25:Y:t_model1,33
6gqv_69:QB:AL_model1,83
7peu_4:Y:h_model1,79
3j3q_1:XW:kK_model1,8
7w3a_15:O:o_model1,71
8szi_1:A:C_model1,94
1sqq_8:H:H_model1,46
7qxw_32:TA:t_model1,33
8pep_4:D:D_model1,70
3j3q_1:NI:bd_model1,8
6pww_7:J:N_model1,80
3j3y_1:EZ:4c_model1,8
5gxq_3:C:C_model1,86
5it7_26:Z:XX_model1,26
6y9w_1:J:d_model1,8
3j3y_1:PQA:bv_model1,8
6ir9_21:Y:g_model1,86
8agu_13:M:M_model1,45
8ra5_1:A:A_model1,15
8evp_10:J:BN_model1,91
1w0j_3:G:G_model1,38
9fgq_4:E:C_model1,14
6iro_5:E:D_model1,70
6nrb_8:P:P_model1,35
3j3y_1:YG:i0_model1,8
8pkm_1:A:A_model1,64
5z30_4:H:H_model1,56
7uxf_1:F:F_model1,90
7qy7_32:FA:T_model1,33
5tga_15:PC:c3_model1,91
8d14_1:C:C_model1,90
3j34_1:BA:A_model1,8
6px3_4:H:H_model1,80
6x5a_4:D:D_model1,34
7ak6_37:LA:l_model1,18
3j3q_1:HIA:76_model1,8
3grj_1:A:A_model1,54
6y9v_1:J:d_model1,8
4v5q_38:MA:BC_model1,11
7pex_4:D:d_model1,79
4ld9_4:D:D_model1,93
7whg_1:A:A_model1,90
3j3y_1:NK:aH_model1,8
5vfq_14:N:t_model1,33
7k60_3:C:C_model1,14
8tqp_1:F:F_model1,25
7nvo_6:O:a_model1,7
8cdr_82:DC:x_model1,83
3j3y_1:O:af_model1,8
7xvl_4:N:b_model1,56
1myh_1:A:A_model1,88
5i11_1:A:A_model1,48
6tu3_13:M:M_model1,28
7w3i_20:HA:S_model1,92
5dgf_61:IB:N5_model1,62
7xnp_4:D:D_model1,93
3j3y_1:YKA:i9_model1,8
2nzd_6:F:D_model1,70
8ud9_9:W:W_model1,71
3j3y_1:YZ:iV_model1,8
5cn7_1:A:A_model1,15
7mpi_61:IB:AX_model1,62
7yyh_3:G:G_model1,31
5xf6_3:C:C_model1,14
3j3q_1:NRA:bw_model1,8
1mqn_2:B:B_model1,51
7zs9_34:HA:d_model1,70
